HEROP_ID,GEOID
050US21007,21007
050US21017,21017
050US21031,21031
050US21065,21065
050US21069,21069
050US21093,21093
050US21099,21099
050US21131,21131
050US21151,21151
050US21155,21155
050US21179,21179
050US17091,17091
050US17187,17187
050US17197,17197
050US18027,18027
050US18061,18061
050US01001,1001
050US01005,1005
050US01023,1023
050US01035,1035
050US01051,1051
050US01055,1055
050US01065,1065
050US01089,1089
050US01113,1113
050US01117,1117
050US02016,2016
050US02130,2130
050US02180,2180
050US02282,2282
050US05011,5011
050US05015,5015
050US05019,5019
050US05025,5025
050US05063,5063
050US05067,5067
050US05121,5121
050US06001,6001
050US06003,6003
050US06005,6005
050US06013,6013
050US06019,6019
050US06023,6023
050US06033,6033
050US06037,6037
050US06047,6047
050US06057,6057
050US06081,6081
050US06085,6085
050US06115,6115
050US08013,8013
050US08029,8029
050US08049,8049
050US08077,8077
050US08083,8083
050US08091,8091
050US09009,9009
050US11001,11001
050US12009,12009
050US12023,12023
050US12039,12039
050US12055,12055
050US12065,12065
050US12073,12073
050US12095,12095
050US12107,12107
050US12123,12123
050US12127,12127
050US12131,12131
050US12133,12133
050US13009,13009
050US13027,13027
050US13103,13103
050US13121,13121
050US13141,13141
050US13149,13149
050US13179,13179
050US13183,13183
050US13189,13189
050US13209,13209
050US13229,13229
050US13267,13267
050US13271,13271
050US13291,13291
050US13305,13305
050US13319,13319
050US15007,15007
050US16015,16015
050US16023,16023
050US16025,16025
050US16027,16027
050US16037,16037
050US16039,16039
050US16043,16043
050US16061,16061
050US16063,16063
050US16085,16085
050US19175,19175
050US20053,20053
050US20095,20095
050US20135,20135
050US20199,20199
050US48011,48011
050US48025,48025
050US48035,48035
050US48053,48053
050US48055,48055
050US48083,48083
050US29057,29057
050US29143,29143
050US29157,29157
050US29189,29189
050US29199,29199
050US29207,29207
050US30015,30015
050US30023,30023
050US30029,30029
050US30039,30039
050US30057,30057
050US30071,30071
050US30077,30077
050US30085,30085
050US30087,30087
050US30105,30105
050US31091,31091
050US53065,53065
050US21189,21189
050US21195,21195
050US21217,21217
050US21237,21237
050US21239,21239
050US22001,22001
050US22009,22009
050US22011,22011
050US22029,22029
050US22031,22031
050US22033,22033
050US22047,22047
050US22071,22071
050US22081,22081
050US22099,22099
050US22119,22119
050US23013,23013
050US23015,23015
050US24003,24003
050US18103,18103
050US18129,18129
050US18147,18147
050US19001,19001
050US19045,19045
050US19083,19083
050US19111,19111
050US31167,31167
050US34003,34003
050US34007,34007
050US34013,34013
050US34023,34023
050US34041,34041
050US35007,35007
050US35011,35011
050US35051,35051
050US36013,36013
050US36029,36029
050US36043,36043
050US36045,36045
050US36047,36047
050US36053,36053
050US36065,36065
050US36077,36077
050US36081,36081
050US36091,36091
050US36115,36115
050US37007,37007
050US37027,37027
050US37039,37039
050US37049,37049
050US37055,37055
050US37059,37059
050US37069,37069
050US37083,37083
050US37091,37091
050US37093,37093
050US37099,37099
050US37111,37111
050US37117,37117
050US37127,37127
050US37165,37165
050US37175,37175
050US37199,37199
050US38017,38017
050US38037,38037
050US38085,38085
050US38099,38099
050US39035,39035
050US39039,39039
050US39043,39043
050US39125,39125
050US40065,40065
050US48103,48103
050US48141,48141
050US48151,48151
050US48161,48161
050US48167,48167
050US48199,48199
050US48213,48213
050US48229,48229
050US48241,48241
050US48245,48245
050US48261,48261
050US48289,48289
050US48317,48317
050US48333,48333
050US48347,48347
050US48361,48361
050US48371,48371
050US48395,48395
050US48423,48423
050US48427,48427
050US48457,48457
050US48471,48471
050US48475,48475
050US48477,48477
050US48499,48499
050US49001,49001
050US49003,49003
050US49011,49011
050US40073,40073
050US40079,40079
050US40145,40145
050US41005,41005
050US41021,41021
050US41033,41033
050US41035,41035
050US41039,41039
050US41043,41043
050US41051,41051
050US41055,41055
050US41061,41061
050US42005,42005
050US42029,42029
050US42035,42035
050US42059,42059
050US42067,42067
050US42091,42091
050US42111,42111
050US45005,45005
050US45019,45019
050US45025,45025
050US45043,45043
050US45063,45063
050US45077,45077
050US45091,45091
050US46073,46073
050US46093,46093
050US46095,46095
050US46123,46123
050US47001,47001
050US47003,47003
050US47005,47005
050US47019,47019
050US47029,47029
050US47049,47049
050US47063,47063
050US47073,47073
050US47081,47081
050US47097,47097
050US47121,47121
050US47149,47149
050US47173,47173
050US48007,48007
050US25001,25001
050US25013,25013
050US25025,25025
050US26033,26033
050US26053,26053
050US26063,26063
050US26097,26097
050US26115,26115
050US13283,13283
050US13289,13289
050US13313,13313
050US13317,13317
050US15001,15001
050US15009,15009
050US16059,16059
050US16073,16073
050US16083,16083
050US16087,16087
050US17027,17027
050US17031,17031
050US17047,17047
050US49029,49029
050US49035,49035
050US49043,49043
050US49049,49049
050US51015,51015
050US51037,51037
050US51051,51051
050US51053,51053
050US51069,51069
050US51073,51073
050US51085,51085
050US51099,51099
050US51125,51125
050US51131,51131
050US51137,51137
050US51145,51145
050US51149,51149
050US51161,51161
050US51177,51177
050US51185,51185
050US51199,51199
050US53005,53005
050US53007,53007
050US53009,53009
050US53015,53015
050US53025,53025
050US53031,53031
050US53037,53037
050US53043,53043
050US12077,12077
050US05061,5061
050US05093,5093
050US05095,5095
050US05099,5099
050US05103,5103
050US05109,5109
050US05117,5117
050US05133,5133
050US05147,5147
050US06045,6045
050US06051,6051
050US24011,24011
050US24033,24033
050US24043,24043
050US25007,25007
050US25017,25017
050US26041,26041
050US26099,26099
050US26103,26103
050US26135,26135
050US26147,26147
050US26163,26163
050US27023,27023
050US27053,27053
050US27077,27077
050US27091,27091
050US27129,27129
050US27139,27139
050US27163,27163
050US28007,28007
050US28033,28033
050US28055,28055
050US28075,28075
050US28143,28143
050US28157,28157
050US28163,28163
050US29023,29023
050US29029,29029
050US29031,29031
050US29033,29033
050US17075,17075
050US17129,17129
050US17161,17161
050US17175,17175
050US17185,17185
050US18009,18009
050US18035,18035
050US18067,18067
050US18083,18083
050US18159,18159
050US18175,18175
050US49025,49025
050US05003,5003
050US05007,5007
050US05013,5013
050US05045,5045
050US13051,13051
050US13077,13077
050US13123,13123
050US13133,13133
050US13137,13137
050US13139,13139
050US13143,13143
050US13157,13157
050US13171,13171
050US13181,13181
050US13185,13185
050US13195,13195
050US13213,13213
050US13217,13217
050US13237,13237
050US13245,13245
050US13251,13251
050US13269,13269
050US13279,13279
050US23023,23023
050US23031,23031
050US24001,24001
050US24005,24005
050US24017,24017
050US24021,24021
050US24031,24031
050US24045,24045
050US28149,28149
050US28151,28151
050US29041,29041
050US29069,29069
050US29087,29087
050US29113,29113
050US29159,29159
050US29183,29183
050US29195,29195
050US29197,29197
050US29201,29201
050US30001,30001
050US30013,30013
050US30027,30027
050US30031,30031
050US30045,30045
050US30049,30049
050US30055,30055
050US30059,30059
050US30069,30069
050US30073,30073
050US30083,30083
050US30099,30099
050US31103,31103
050US31151,31151
050US32001,32001
050US32003,32003
050US32015,32015
050US33007,33007
050US33015,33015
050US33017,33017
050US34001,34001
050US34005,34005
050US34015,34015
050US34019,34019
050US34021,34021
050US34025,34025
050US34029,34029
050US34035,34035
050US21229,21229
050US21231,21231
050US22035,22035
050US22045,22045
050US22053,22053
050US22055,22055
050US06055,6055
050US06059,6059
050US06069,6069
050US06073,6073
050US06079,6079
050US06083,6083
050US06097,6097
050US06101,6101
050US06107,6107
050US06113,6113
050US08019,8019
050US08023,8023
050US08031,8031
050US08037,8037
050US08055,8055
050US01049,1049
050US01063,1063
050US01087,1087
050US01091,1091
050US01095,1095
050US01101,1101
050US01107,1107
050US01115,1115
050US01119,1119
050US01131,1131
050US02090,2090
050US02158,2158
050US02240,2240
050US04005,4005
050US04009,4009
050US04013,4013
050US54001,54001
050US54005,54005
050US54021,54021
050US54039,54039
050US54045,54045
050US54047,54047
050US54063,54063
050US54067,54067
050US54087,54087
050US54107,54107
050US55003,55003
050US55043,55043
050US55113,55113
050US56029,56029
050US12086,12086
050US12093,12093
050US12097,12097
050US13021,13021
050US13029,13029
050US39137,39137
050US39175,39175
050US40013,40013
050US40027,40027
050US40057,40057
050US40067,40067
050US40075,40075
050US40095,40095
050US40125,40125
050US40135,40135
050US40143,40143
050US27011,27011
050US27013,27013
050US27031,27031
050US27061,27061
050US27073,27073
050US27075,27075
050US27089,27089
050US27097,27097
050US27127,27127
050US27161,27161
050US27171,27171
050US28001,28001
050US28011,28011
050US28029,28029
050US28043,28043
050US28083,28083
050US28087,28087
050US28103,28103
050US28121,28121
050US35015,35015
050US35039,35039
050US35045,35045
050US35055,35055
050US36025,36025
050US36031,36031
050US36103,36103
050US36105,36105
050US36119,36119
050US36123,36123
050US37009,37009
050US37013,37013
050US37017,37017
050US37023,37023
050US37037,37037
050US37043,37043
050US37053,37053
050US37057,37057
050US37065,37065
050US37075,37075
050US37085,37085
050US37089,37089
050US37095,37095
050US37103,37103
050US37115,37115
050US37123,37123
050US28141,28141
050US42099,42099
050US42103,42103
050US42127,42127
050US42133,42133
050US48411,48411
050US48429,48429
050US48449,48449
050US48453,48453
050US48455,48455
050US48467,48467
050US48473,48473
050US48479,48479
050US49033,49033
050US49045,49045
050US49047,49047
050US49051,49051
050US50017,50017
050US50027,50027
050US51007,51007
050US51017,51017
050US51019,51019
050US51023,51023
050US51033,51033
050US51036,51036
050US51041,51041
050US51057,51057
050US51067,51067
050US51083,51083
050US51091,51091
050US51095,51095
050US51107,51107
050US51111,51111
050US51127,51127
050US51133,51133
050US51143,51143
050US51159,51159
050US51165,51165
050US51175,51175
050US51179,51179
050US51187,51187
050US53047,53047
050US53049,53049
050US53053,53053
050US53061,53061
050US53071,53071
050US53073,53073
050US54013,54013
050US54017,54017
050US54019,54019
050US54023,54023
050US54027,54027
050US54033,54033
050US54037,54037
050US54043,54043
050US54065,54065
050US54071,54071
050US54081,54081
050US54093,54093
050US54095,54095
050US37133,37133
050US37137,37137
050US37149,37149
050US37153,37153
050US37161,37161
050US37163,37163
050US37177,37177
050US38005,38005
050US38033,38033
050US38053,38053
050US38059,38059
050US38067,38067
050US38071,38071
050US22067,22067
050US22069,22069
050US22079,22079
050US22097,22097
050US22107,22107
050US22113,22113
050US22117,22117
050US22123,22123
050US23007,23007
050US08065,8065
050US08071,8071
050US08093,8093
050US08105,8105
050US08113,8113
050US09001,9001
050US09007,9007
050US09011,9011
050US10005,10005
050US12033,12033
050US12037,12037
050US12041,12041
050US12047,12047
050US12053,12053
050US12071,12071
050US19009,19009
050US19027,19027
050US19075,19075
050US19113,19113
050US19147,19147
050US19195,19195
050US20069,20069
050US20143,20143
050US20181,20181
050US21005,21005
050US21025,21025
050US21029,21029
050US21033,21033
050US21043,21043
050US21049,21049
050US21063,21063
050US21071,21071
050US21085,21085
050US21097,21097
050US21109,21109
050US21119,21119
050US21125,21125
050US21135,21135
050US21139,21139
050US21153,21153
050US21159,21159
050US21167,21167
050US21181,21181
050US21183,21183
050US21193,21193
050US21197,21197
050US21205,21205
050US54109,54109
050US55023,55023
050US55037,55037
050US55051,55051
050US55069,55069
050US55075,55075
050US55111,55111
050US41007,41007
050US41017,41017
050US41019,41019
050US41065,41065
050US42003,42003
050US42027,42027
050US42033,42033
050US42041,42041
050US42045,42045
050US42051,42051
050US42061,42061
050US42071,42071
050US42089,42089
050US42095,42095
050US51063,51063
050US51087,51087
050US53077,53077
050US45027,45027
050US45047,45047
050US01043,1043
050US45029,45029
050US45071,45071
050US46067,46067
050US01033,1033
050US02050,2050
050US04007,4007
050US05039,5039
050US06039,6039
050US08043,8043
050US12013,12013
050US12069,12069
050US12129,12129
050US13219,13219
050US16035,16035
050US16069,16069
050US17153,17153
050US18071,18071
050US19087,19087
050US21003,21003
050US21051,21051
050US21165,21165
050US46085,46085
050US47057,47057
050US02195,2195
050US06009,6009
050US08097,8097
050US13007,13007
050US21055,21055
050US22017,22017
050US22115,22115
050US26137,26137
050US29019,29019
050US30005,30005
050US37029,37029
050US40089,40089
050US41023,41023
050US46117,46117
050US47091,47091
050US39047,39047
050US39061,39061
050US39095,39095
050US45055,45055
050US45059,45059
050US45069,45069
050US45073,45073
050US45083,45083
050US45089,45089
050US46009,46009
050US06043,6043
050US06095,6095
050US08035,8035
050US10003,10003
050US12079,12079
050US12113,12113
050US13001,13001
050US13079,13079
050US13135,13135
050US13311,13311
050US47107,47107
050US47117,47117
050US47123,47123
050US47143,47143
050US47151,47151
050US47155,47155
050US47157,47157
050US47165,47165
050US47167,47167
050US47185,47185
050US47189,47189
050US48001,48001
050US48005,48005
050US48029,48029
050US48037,48037
050US48043,48043
050US48051,48051
050US48057,48057
050US48067,48067
050US48091,48091
050US48109,48109
050US48119,48119
050US48173,48173
050US48187,48187
050US48205,48205
050US48215,48215
050US48225,48225
050US48263,48263
050US48273,48273
050US48287,48287
050US48301,48301
050US48311,48311
050US48315,48315
050US48339,48339
050US48343,48343
050US48349,48349
050US48373,48373
050US48377,48377
050US48383,48383
050US48405,48405
050US48407,48407
050US46041,46041
050US46071,46071
050US46075,46075
050US46079,46079
050US46127,46127
050US47013,47013
050US47021,47021
050US47031,47031
050US47035,47035
050US47037,47037
050US47041,47041
050US47065,47065
050US47089,47089
050US56003,56003
050US56013,56013
050US56031,56031
050US56035,56035
050US01041,1041
050US02100,2100
050US04001,4001
050US05001,5001
050US05029,5029
050US05057,5057
050US39115,39115
050US40113,40113
050US41015,41015
050US42049,42049
050US42101,42101
050US45009,45009
050US45057,45057
050US45087,45087
050US47025,47025
050US47053,47053
050US47135,47135
050US47163,47163
050US48089,48089
050US48135,48135
050US48203,48203
050US48323,48323
050US48351,48351
050US48379,48379
050US48409,48409
050US48465,48465
050US49007,49007
050US49019,49019
050US51005,51005
050US51029,51029
050US51089,51089
050US51141,51141
050US51193,51193
050US53011,53011
050US53045,53045
050US54025,54025
050US55001,55001
050US08027,8027
050US08051,8051
050US05041,5041
050US13261,13261
050US18179,18179
050US22111,22111
050US23003,23003
050US40133,40133
050US35019,35019
050US37105,37105
050US37125,37125
050US19035,19035
050US20033,20033
050US20149,20149
050US21027,21027
050US21147,21147
050US21175,21175
050US22005,22005
050US22015,22015
050US22025,22025
050US22037,22037
050US22091,22091
050US22109,22109
050US24029,24029
050US24047,24047
050US26055,26055
050US27015,27015
050US27167,27167
050US28051,28051
050US29013,29013
050US29095,29095
050US30053,30053
050US35033,35033
050US36059,36059
050US38003,38003
050US38055,38055
050US40055,40055
050US40117,40117
050US42043,42043
050US42097,42097
050US45015,45015
050US45067,45067
050US47009,47009
050US47129,47129
050US48065,48065
050US48157,48157
050US12057,12057
050US12089,12089
050US13025,13025
050US39167,39167
050US40023,40023
050US18007,18007
050US18051,18051
050US18123,18123
050US20083,20083
050US20203,20203
050US21079,21079
050US21123,21123
050US21209,21209
050US22065,22065
050US22105,22105
050US23025,23025
050US26007,26007
050US28017,28017
050US48419,48419
050US54083,54083
050US06063,6063
050US48129,48129
050US48313,48313
050US53027,53027
050US54059,54059
050US05119,5119
050US06093,6093
050US02170,2170
050US13075,13075
050US25005,25005
050US13303,13303
050US17017,17017
050US22043,22043
050US22127,22127
050US10001,10001
050US12075,12075
050US27021,27021
050US28089,28089
050US29227,29227
050US30043,30043
050US30081,30081
050US34027,34027
050US36075,36075
050US37021,37021
050US37107,37107
050US37145,37145
050US37193,37193
050US40141,40141
050US41031,41031
050US41047,41047
050US27087,27087
050US27173,27173
050US28109,28109
050US29027,29027
050US30009,30009
050US30033,30033
050US31033,31033
050US34031,34031
050US35017,35017
050US36009,36009
050US36061,36061
050US36071,36071
050US37015,37015
050US37101,37101
050US37131,37131
050US37159,37159
050US37183,37183
050US13201,13201
050US13265,13265
050US44009,44009
050US45003,45003
050US45007,45007
050US45017,45017
050US45035,45035
050US45041,45041
050US45045,45045
050US45051,45051
050US30007,30007
050US30093,30093
050US37051,37051
050US37139,37139
050US45061,45061
050US46055,46055
050US47045,47045
050US47127,47127
050US51081,51081
050US51105,51105
050US51195,51195
050US54007,54007
050US54099,54099
050US42031,42031
050US01009,1009
050US01047,1047
050US05073,5073
050US06027,6027
050US06053,6053
050US06099,6099
050US08111,8111
050US12045,12045
050US12105,12105
050US12121,12121
050US16041,16041
050US16079,16079
050US18021,18021
050US48175,48175
050US48503,48503
050US51113,51113
050US53033,53033
050US53057,53057
050US06091,6091
050US18125,18125
050US26003,26003
050US27103,27103
050US01039,1039
050US01061,1061
050US01075,1075
050US04011,4011
050US01013,1013
050US01015,1015
050US21235,21235
050US22057,22057
050US24023,24023
050US26013,26013
050US26071,26071
050US47145,47145
050US47183,47183
050US48041,48041
050US48079,48079
050US48341,48341
050US49005,49005
050US49023,49023
050US51103,51103
050US51157,51157
050US53019,53019
050US53075,53075
050US55011,55011
050US56033,56033
050US56039,56039
050US05085,5085
050US06089,6089
050US08005,8005
050US08033,8033
050US01073,1073
050US01129,1129
050US02290,2290
050US42131,42131
050US45021,45021
050US27137,27137
050US28021,28021
050US28053,28053
050US28137,28137
050US30003,30003
050US30035,30035
050US30061,30061
050US30089,30089
050US31009,31009
050US32033,32033
050US34009,34009
050US36017,36017
050US37019,37019
050US37047,37047
050US37079,37079
050US37147,37147
050US37173,37173
050US45065,45065
050US46003,46003
050US47055,47055
050US47085,47085
050US05145,5145
050US13107,13107
050US16007,16007
050US47119,47119
050US47147,47147
050US48015,48015
050US48277,48277
050US48391,48391
050US48469,48469
050US49057,49057
050US51003,51003
050US51031,51031
050US51059,51059
050US51121,51121
050US51155,51155
050US53067,53067
050US54031,54031
050US54057,54057
050US54085,54085
050US55007,55007
050US55057,55057
050US55121,55121
050US41003,41003
050US42023,42023
050US42055,42055
050US44007,44007
050US21203,21203
050US05017,5017
050US13215,13215
050US13301,13301
050US16013,16013
050US16031,16031
050US17125,17125
050US24015,24015
050US24039,24039
050US17007,17007
050US18053,18053
050US20065,20065
050US21011,21011
050US21067,21067
050US21101,21101
050US21133,21133
050US22077,22077
050US22103,22103
050US08069,8069
050US12029,12029
050US27067,27067
050US27119,27119
050US20067,20067
050US21089,21089
050US26089,26089
050US26141,26141
050US32031,32031
050US38097,38097
050US47105,47105
050US13309,13309
050US17003,17003
050US17189,17189
050US19003,19003
050US19163,19163
050US20195,20195
050US21187,21187
050US22063,22063
050US22101,22101
050US08117,8117
050US12007,12007
050US13031,13031
050US39123,39123
050US40101,40101
050US27069,27069
050US27107,27107
050US27145,27145
050US28049,28049
050US29171,29171
050US30075,30075
050US32011,32011
050US34033,34033
050US36113,36113
050US37031,37031
050US37113,37113
050US38035,38035
050US39055,39055
050US46023,46023
050US47093,47093
050US01071,1071
050US13019,13019
050US48061,48061
050US48185,48185
050US48239,48239
050US06011,6011
050US16029,16029
050US01021,1021
050US01027,1027
050US01029,1029
050US04023,4023
050US01093,1093
050US05053,5053
050US01103,1103
050US01133,1133
050US02070,2070
050US02110,2110
050US02150,2150
050US02220,2220
050US48389,48389
050US49017,49017
050US51093,51093
050US51171,51171
050US53021,53021
050US53055,53055
050US05069,5069
050US05107,5107
050US06041,6041
050US06077,6077
050US08001,8001
050US01059,1059
050US01097,1097
050US48283,48283
050US48401,48401
050US48459,48459
050US49037,49037
050US51027,51027
050US51101,51101
050US51147,51147
050US51191,51191
050US54003,54003
050US54041,54041
050US42017,42017
050US05043,5043
050US05049,5049
050US02020,2020
050US04021,4021
050US13113,13113
050US13151,13151
050US13191,13191
050US23027,23027
050US24027,24027
050US05135,5135
050US09005,9005
050US09013,9013
050US12115,12115
050US05101,5101
050US05105,5105
050US05115,5115
050US05005,5005
050US05009,5009
050US08021,8021
050US08039,8039
050US08059,8059
050US01037,1037
050US08073,8073
050US08101,8101
050US08121,8121
050US08125,8125
050US05077,5077
050US01017,1017
050US05129,5129
050US13063,13063
050US13159,13159
050US06031,6031
050US06035,6035
050US06075,6075
050US08003,8003
050US08015,8015
050US13003,13003
050US12035,12035
050US12059,12059
050US12087,12087
050US12109,12109
050US12111,12111
050US05149,5149
050US06021,6021
050US06025,6025
050US06061,6061
050US06109,6109
050US13117,13117
050US13169,13169
050US13197,13197
050US17067,17067
050US17183,17183
050US13059,13059
050US13069,13069
050US13083,13083
050US17053,17053
050US13145,13145
050US13023,13023
050US13037,13037
050US13053,13053
050US17073,17073
050US17097,17097
050US17059,17059
050US17063,17063
050US13093,13093
050US16051,16051
050US16065,16065
050US13111,13111
050US13243,13243
050US13257,13257
050US17011,17011
050US17015,17015
050US18099,18099
050US18101,18101
050US13287,13287
050US13295,13295
050US15003,15003
050US16009,16009
050US18003,18003
050US17149,17149
050US17159,17159
050US17107,17107
050US17115,17115
050US17121,17121
050US17131,17131
050US17135,17135
050US17145,17145
050US13233,13233
050US13239,13239
050US18031,18031
050US18037,18037
050US18041,18041
050US18055,18055
050US18065,18065
050US18075,18075
050US18085,18085
050US18091,18091
050US18109,18109
050US16019,16019
050US16021,16021
050US16045,16045
050US17029,17029
050US18181,18181
050US19007,19007
050US19017,19017
050US19025,19025
050US18095,18095
050US18097,18097
050US17173,17173
050US17177,17177
050US16075,16075
050US17005,17005
050US19103,19103
050US19117,19117
050US19127,19127
050US19131,19131
050US20105,20105
050US20109,20109
050US20111,20111
050US20113,20113
050US19135,19135
050US19041,19041
050US18017,18017
050US20049,20049
050US20057,20057
050US18115,18115
050US18119,18119
050US18121,18121
050US20091,20091
050US20097,20097
050US20101,20101
050US19049,19049
050US18133,18133
050US18157,18157
050US18111,18111
050US17021,17021
050US19159,19159
050US19165,19165
050US20063,20063
050US20073,20073
050US20077,20077
050US20085,20085
050US19169,19169
050US19189,19189
050US20001,20001
050US20009,20009
050US20015,20015
050US20025,20025
050US20029,20029
050US20043,20043
050US40045,40045
050US48309,48309
050US48337,48337
050US48355,48355
050US51720,51720
050US51740,51740
050US18143,18143
050US18171,18171
050US18177,18177
050US19097,19097
050US19141,19141
050US19055,19055
050US19073,19073
050US19079,19079
050US40041,40041
050US46111,46111
050US51810,51810
050US20087,20087
050US20089,20089
050US46109,46109
050US46121,46121
050US53051,53051
050US53059,53059
050US54011,54011
050US23011,23011
050US24019,24019
050US38103,38103
050US30101,30101
050US31003,31003
050US48275,48275
050US31029,31029
050US24025,24025
050US24035,24035
050US25009,25009
050US26015,26015
050US38045,38045
050US38051,38051
050US38095,38095
050US38101,38101
050US25003,25003
050US25011,25011
050US25021,25021
050US26159,26159
050US26165,26165
050US40151,40151
050US42073,42073
050US42083,42083
050US48441,48441
050US48451,48451
050US55123,55123
050US47115,47115
050US47125,47125
050US51153,51153
050US46015,46015
050US46035,46035
050US46039,46039
050US46049,46049
050US51075,51075
050US45001,45001
050US48045,48045
050US51181,51181
050US29005,29005
050US29009,29009
050US39159,39159
050US31171,31171
050US48145,48145
050US36057,36057
050US36067,36067
050US39105,39105
050US27153,27153
050US27157,27157
050US28013,28013
050US26023,26023
050US37001,37001
050US55077,55077
050US29203,29203
050US29133,29133
050US29149,29149
050US31031,31031
050US31035,31035
050US31037,31037
050US38027,38027
050US13205,13205
050US13315,13315
050US16033,16033
050US17043,17043
050US47101,47101
050US48385,48385
050US48399,48399
050US55085,55085
050US40131,40131
050US48093,48093
050US36019,36019
050US31051,31051
050US41025,41025
050US47087,47087
050US28023,28023
050US48485,48485
050US48489,48489
050US50025,50025
050US21075,21075
050US21083,21083
050US26027,26027
050US30067,30067
050US30095,30095
050US36073,36073
050US48049,48049
050US48069,48069
050US13273,13273
050US45081,45081
050US46005,46005
050US46011,46011
050US29021,29021
050US29035,29035
050US26037,26037
050US26051,26051
050US40001,40001
050US40005,40005
050US40033,40033
050US08053,8053
050US12031,12031
050US12119,12119
050US13073,13073
050US55105,55105
050US55119,55119
050US41011,41011
050US51079,51079
050US32013,32013
050US27095,27095
050US27101,27101
050US27109,27109
050US27125,27125
050US54049,54049
050US54073,54073
050US55067,55067
050US55073,55073
050US17137,17137
050US42121,42121
050US44001,44001
050US48107,48107
050US39099,39099
050US39103,39103
050US32009,32009
050US41027,41027
050US41049,41049
050US48507,48507
050US49009,49009
050US49021,49021
050US56041,56041
050US51011,51011
050US51025,51025
050US21045,21045
050US21113,21113
050US21141,21141
050US41059,41059
050US40017,40017
050US56045,56045
050US23019,23019
050US51043,51043
050US48251,48251
050US51135,51135
050US22095,22095
050US22125,22125
050US26061,26061
050US48231,48231
050US48279,48279
050US04003,4003
050US29081,29081
050US31023,31023
050US37189,37189
050US38007,38007
050US51630,51630
050US42013,42013
050US42117,42117
050US26065,26065
050US29167,29167
050US19191,19191
050US29085,29085
050US40035,40035
050US49027,49027
050US50009,50009
050US47139,47139
050US47153,47153
050US48497,48497
050US13223,13223
050US55127,55127
050US56001,56001
050US56005,56005
050US21201,21201
050US20023,20023
050US47169,47169
050US50019,50019
050US48413,48413
050US46059,46059
050US46063,46063
050US46077,46077
050US46087,46087
050US46089,46089
050US56015,56015
050US47177,47177
050US48017,48017
050US48131,48131
050US48143,48143
050US42011,42011
050US42019,42019
050US42105,42105
050US42115,42115
050US51049,51049
050US26017,26017
050US51685,51685
050US48163,48163
050US48165,48165
050US48179,48179
050US28047,28047
050US48285,48285
050US48303,48303
050US51540,51540
