HEROP_ID,NoIntP
050US48155,25.7
050US48183,17.41
050US50011,14.27
050US26005,18.08
050US18093,21.67
050US05047,30.37
050US13055,27.82
050US05137,28.1
050US08061,14.11
050US08075,12.59
050US48189,19.66
050US40007,21.11
050US13321,28.21
050US17109,21.27
050US17113,11.22
050US26025,18.42
050US13101,48.3
050US17099,15.37
050US17103,15.63
050US17105,16.89
050US51197,25.21
050US37179,7.6
050US17123,21.44
050US13109,25.67
050US48397,4.9
050US18155,24.99
050US37025,8.94
050US37035,16.44
050US13211,20.07
050US40105,33.2
050US40111,27.87
050US26031,19.79
050US54089,32.68
050US51115,25.92
050US51169,29.73
050US17083,20.9
050US39071,25.13
050US39079,21.45
050US48267,25.18
050US28117,25.21
050US28125,35.98
050US29135,24.98
050US48271,49.36
050US51650,12.82
050US37143,21.88
050US29221,29.15
050US39069,12.11
050US29075,23.41
050US29079,24.16
050US29165,7.22
050US17111,6.3
050US30107,23.99
050US46047,14.87
050US37191,17.6
050US38001,19.61
050US29225,24.85
050US36085,15.02
050US28059,18.44
050US29093,30.85
050US56037,11.0
050US54079,19.56
050US39089,12.17
050US45085,20.57
050US46007,26.32
050US18089,16.91
050US18107,15.48
050US18161,24.69
050US19021,13.33
050US36117,15.59
050US48177,22.64
050US48191,34.33
050US48219,20.9
050US12005,12.2
050US48257,13.99
050US31021,22.02
050US36011,16.82
050US31141,17.72
050US31145,19.54
050US31149,20.55
050US48247,42.87
050US48021,16.88
050US29111,19.54
050US53001,21.28
050US53063,10.15
050US40153,18.61
050US17139,21.01
050US55091,16.94
050US37033,31.19
050US37185,36.28
050US37187,33.43
050US33005,12.88
050US35001,15.71
050US28107,34.46
050US36027,9.39
050US17193,22.07
050US18047,19.68
050US02185,26.17
050US05111,22.1
050US38015,12.23
050US29025,24.54
050US29091,23.37
050US20191,16.81
050US21039,17.47
050US48197,31.45
050US31067,17.06
050US31077,19.73
050US46065,16.55
050US54051,24.72
050US31097,21.95
050US20145,22.67
050US26123,23.17
050US31127,17.2
050US37109,14.03
050US37197,23.64
050US31083,19.13
050US31093,21.25
050US55071,17.12
050US42113,20.9
050US48209,9.82
050US48233,17.59
050US48307,20.43
050US31173,28.4
050US31175,22.79
050US35006,37.48
050US35009,16.95
050US31131,17.47
050US31139,14.76
050US48123,31.17
050US48125,18.7
050US51680,16.72
050US51683,8.67
050US13005,28.37
050US13045,13.69
050US21163,12.44
050US21191,23.68
050US39051,14.84
050US30065,21.69
050US35013,22.61
050US55083,16.78
050US48077,21.56
050US48081,25.49
050US40099,26.5
050US13087,38.88
050US27155,20.21
050US27159,20.23
050US27169,12.88
050US36049,18.59
050US39059,23.46
050US05027,32.28
050US48087,24.93
050US48235,24.93
050US48243,24.1
050US48249,38.15
050US29181,28.98
050US31013,15.62
050US48281,20.8
050US48291,19.02
050US41009,12.51
050US28065,39.08
050US28069,41.54
050US29107,20.97
050US13061,25.85
050US28039,32.43
050US37081,15.86
050US37119,9.8
050US37171,22.79
050US28005,36.64
050US28113,38.95
050US17025,17.85
050US55049,16.14
050US48253,19.45
050US51550,8.05
050US46129,31.4
050US51065,12.13
050US51520,18.64
050US28063,30.88
050US28127,32.87
050US17049,15.47
050US01007,26.75
050US30097,20.88
050US01019,24.97
050US28015,35.43
050US55031,17.64
050US01085,40.53
050US55101,13.57
050US28135,42.44
050US28145,28.22
050US55129,17.74
050US46051,15.32
050US41057,14.83
050US46045,16.19
050US20081,15.53
050US20093,18.9
050US46043,24.75
050US29053,20.51
050US30103,20.51
050US35028,7.4
050US28019,30.7
050US37181,26.76
050US28073,13.23
050US46057,18.53
050US55135,17.39
050US28025,25.85
050US48085,5.63
050US48095,23.03
050US48111,21.95
050US48115,25.71
050US36021,16.56
050US30109,28.71
050US29131,21.75
050US28155,30.38
050US29039,19.62
050US48047,33.3
050US48105,21.79
050US28031,43.47
050US28035,20.97
050US05125,13.84
050US21143,26.07
050US39081,20.37
050US37005,21.52
050US34039,12.78
050US29051,18.02
050US21219,40.46
050US22049,27.9
050US06049,27.27
050US06087,10.11
050US17033,19.59
050US40119,13.86
050US29147,17.31
050US29151,23.81
050US46091,22.05
050US35027,18.83
050US35053,37.92
050US39031,26.1
050US39033,17.75
050US21073,13.67
050US28099,28.47
050US28147,43.92
050US51750,14.53
050US40123,28.09
050US27059,13.87
050US37041,26.38
050US39037,17.1
050US26105,18.59
050US48439,10.22
050US16055,11.28
050US39057,9.56
050US39065,19.38
050US29185,28.36
050US21047,18.38
050US21081,23.68
050US46103,12.76
050US37061,30.87
050US01045,18.45
050US31159,13.44
050US31165,23.16
050US31111,14.46
050US31115,25.51
050US56011,16.75
050US56017,17.89
050US56023,10.55
050US56027,24.17
050US12063,26.12
050US27055,13.87
050US01105,43.52
050US02122,16.31
050US25023,9.58
050US46061,11.58
050US47095,28.93
050US47099,24.47
050US56007,17.52
050US55093,13.6
050US55097,12.19
050US38039,19.47
050US46115,15.89
050US18049,19.0
050US18057,4.41
050US18077,19.31
050US18127,13.49
050US38029,32.49
050US38057,13.32
050US12101,13.38
050US47179,14.27
050US20163,20.04
050US39023,14.66
050US39139,19.4
050US30017,18.91
050US40129,26.72
050US40149,22.68
050US27085,13.97
050US31179,11.08
050US31183,20.23
050US32017,19.67
050US32021,29.64
050US32027,23.77
050US37003,23.14
050US35005,25.65
050US30021,20.31
050US49031,14.66
050US18019,20.38
050US38043,20.97
050US29083,17.48
050US39041,4.97
050US46037,23.89
050US47061,32.61
050US47069,32.65
050US47071,24.52
050US29097,16.24
050US32029,18.87
050US39027,15.55
050US21091,19.48
050US12081,11.25
050US41037,28.11
050US48121,5.93
050US48133,30.27
050US48269,9.09
050US48327,28.5
050US28101,30.27
050US29117,27.68
050US29121,28.59
050US46027,8.31
050US17055,23.52
050US16081,7.96
050US05079,36.44
050US20201,26.89
050US20205,30.9
050US48447,21.86
050US29139,26.69
050US47103,27.65
050US31121,22.15
050US31125,21.22
050US46135,17.05
050US05127,37.6
050US13199,35.26
050US21211,13.71
050US40091,30.4
050US19037,20.32
050US55141,15.76
050US30079,19.31
050US38019,19.17
050US38021,17.7
050US47027,34.45
050US47047,21.71
050US55027,15.4
050US21015,7.41
050US21087,26.92
050US20167,23.38
050US27035,13.91
050US18033,17.84
050US18039,16.05
050US36015,15.53
050US48305,25.95
050US13091,35.97
050US46033,15.94
050US36109,8.93
050US40085,24.17
050US37071,17.21
050US21019,15.93
050US12011,11.34
050US13119,27.01
050US19149,12.84
050US47023,21.77
050US08007,14.02
050US38083,23.8
050US20127,17.54
050US20129,20.71
050US20133,24.16
050US17013,28.19
050US12015,12.71
050US27017,18.8
050US31163,22.51
050US29141,27.39
050US29145,20.64
050US46031,37.82
050US36039,22.2
050US47083,27.83
050US55133,7.95
050US21009,17.85
050US29205,23.07
050US29211,26.79
050US48331,27.73
050US48363,20.59
050US36041,16.94
050US36093,12.26
050US28077,42.48
050US22089,12.77
050US22093,25.68
050US20187,26.19
050US23009,13.77
050US27049,13.25
050US13129,21.48
050US29007,22.35
050US42015,18.07
050US46029,15.39
050US28097,28.77
050US38009,16.84
050US38011,14.22
050US29215,24.13
050US29219,16.18
050US18045,18.78
050US27065,19.15
050US21035,14.16
050US21053,39.7
050US28111,26.8
050US29045,26.61
050US29073,18.56
050US54077,21.47
050US35041,17.99
050US44005,10.45
050US37073,22.34
050US38013,16.8
050US19051,32.71
050US05035,20.94
050US51760,19.26
050US53023,20.02
050US20003,23.48
050US20047,21.48
050US20119,18.12
050US20157,25.7
050US50015,11.41
050US40059,29.41
050US31063,23.35
050US41029,11.16
050US16011,11.52
050US38069,18.61
050US39005,17.81
050US17095,21.79
050US21157,17.96
050US40139,20.57
050US48137,40.05
050US48217,18.7
050US48299,16.7
050US18011,10.17
050US20121,17.43
050US31143,13.11
050US32005,9.36
050US31087,25.1
050US31117,28.8
050US42109,22.41
050US23005,9.0
050US17035,21.35
050US17039,17.43
050US20041,19.69
050US20137,18.09
050US42025,17.57
050US20179,15.87
050US26151,23.56
050US17079,22.15
050US51021,28.39
050US40109,14.56
050US40083,17.12
050US40137,19.63
050US29123,28.51
050US29187,17.8
050US41041,13.5
050US17155,17.9
050US18023,19.56
050US18063,8.16
050US18145,18.46
050US26161,7.45
050US38041,21.25
050US40063,41.8
050US35023,23.23
050US37157,25.48
050US37195,21.81
050US31181,19.51
050US37151,20.15
050US17101,22.11
050US12003,17.43
050US53003,16.15
050US19011,16.66
050US31007,15.9
050US40025,27.12
050US40147,18.2
050US41053,10.02
050US51840,18.66
050US13175,35.51
050US08123,10.75
050US27009,12.27
050US27057,15.19
050US26069,17.11
050US18135,19.13
050US31027,16.2
050US31043,20.45
050US55045,16.8
050US46025,20.83
050US17117,17.66
050US56009,12.87
050US42077,13.38
050US49053,9.85
050US18153,26.94
050US19123,16.55
050US21117,11.79
050US29186,19.27
050US31099,16.58
050US21105,26.64
050US13247,13.96
050US17077,16.67
050US18183,14.54
050US27007,16.33
050US19015,13.71
050US31045,12.94
050US29229,26.84
050US30041,17.32
050US31005,21.32
050US12043,34.87
050US39015,21.81
050US35025,18.58
050US38031,17.43
050US13147,25.03
050US05097,33.7
050US06105,29.69
050US08107,6.59
050US12103,13.33
050US13017,35.54
050US51183,29.15
050US13071,24.97
050US41063,18.95
050US39029,17.3
050US48027,11.8
050US19065,19.37
050US19093,18.6
050US13033,26.21
050US48375,21.21
050US48461,42.19
050US48495,18.29
050US19119,12.38
050US17087,27.75
050US51590,25.09
050US27079,14.68
050US42087,25.94
050US20007,16.17
050US20117,18.41
050US19121,16.81
050US19151,17.7
050US19179,21.38
050US27039,9.95
050US27063,15.84
050US48415,23.04
050US27111,19.32
050US27165,24.52
050US19107,21.62
050US20207,29.85
050US21061,19.57
050US38079,27.47
050US48193,23.95
050US48433,19.83
050US48505,38.42
050US13297,15.15
050US15005,28.21
050US19033,17.59
050US17201,13.51
050US19059,13.91
050US19183,15.65
050US20075,24.61
050US01011,30.67
050US39113,14.13
050US18167,15.76
050US37067,16.05
050US19063,19.05
050US27115,21.13
050US13231,19.45
050US26021,18.23
050US39141,16.39
050US51820,23.58
050US48059,25.51
050US55033,13.49
050US28045,20.13
050US27143,19.78
050US20039,17.48
050US27105,17.73
050US19177,28.85
050US20011,24.11
050US55087,11.16
050US39063,11.84
050US39149,15.62
050US28079,33.0
050US29155,25.47
050US54053,25.83
050US27149,14.16
050US36023,17.05
050US01003,13.82
050US01109,29.96
050US04015,17.1
050US05091,22.25
050US55017,13.98
050US55019,25.24
050US38047,22.61
050US38049,18.77
050US47171,28.53
050US26059,22.13
050US28139,26.58
050US26029,15.18
050US26111,13.16
050US35059,35.84
050US39085,11.73
050US35031,50.59
050US41071,11.85
050US27025,10.94
050US12085,11.17
050US40029,33.18
050US28009,34.96
050US33011,7.89
050US36001,12.68
050US23029,20.25
050US50023,12.36
050US01127,24.79
050US02164,32.07
050US29059,27.94
050US29063,24.53
050US36007,14.76
050US28131,27.39
050US29049,16.6
050US48099,12.46
050US22027,49.64
050US24037,12.48
050US26047,14.26
050US29217,16.96
050US04019,11.59
050US56043,16.02
050US20005,22.24
050US46013,15.46
050US46017,40.78
050US31049,23.01
050US55109,11.85
050US55137,20.55
050US56025,13.17
050US40049,20.79
050US51800,15.54
050US17045,19.16
050US50001,12.44
050US47007,25.36
050US26113,19.24
050US26129,21.5
050US36037,16.47
050US50013,11.43
050US38073,20.71
050US46069,17.09
050US56021,11.48
050US31185,11.69
050US33019,13.41
050US19193,16.54
050US55115,18.8
050US51035,28.39
050US01031,17.01
050US01123,22.47
050US35049,16.75
050US47011,18.89
050US31107,21.05
050US21233,26.35
050US53069,13.71
050US55095,19.3
050US55125,16.85
050US41013,15.79
050US36005,19.91
050US36055,12.61
050US48319,21.52
050US48359,13.8
050US48425,12.65
050US51670,21.36
050US54029,19.58
050US28119,40.07
050US55053,21.21
050US19039,18.38
050US12091,10.19
050US36035,18.9
050US39109,13.46
050US31085,17.62
050US31147,18.2
050US51530,22.21
050US28057,23.1
050US29037,12.14
050US47051,22.44
050US16017,19.91
050US20099,21.81
050US31017,17.16
050US40015,28.26
050US19091,18.42
050US29209,14.27
050US28081,20.93
050US55047,21.07
050US55055,14.2
050US05087,28.43
050US08087,14.41
050US39093,14.42
050US46053,26.25
050US46102,50.02
050US48393,15.28
050US36089,16.76
050US38025,14.66
050US35035,18.71
050US06029,16.96
050US06071,10.95
050US08063,16.98
050US54009,20.8
050US31135,16.37
050US17001,18.55
050US51071,22.47
050US32019,12.83
050US48013,17.29
050US48023,22.94
050US48033,16.3
050US48071,13.9
050US55041,21.21
050US39045,12.02
050US05033,22.36
050US29163,22.4
050US36083,11.82
050US54105,28.06
050US48019,15.55
050US51770,21.32
050US51775,16.87
050US13275,18.14
050US31079,14.43
050US08045,11.56
050US02198,30.37
050US13227,12.13
050US48181,18.61
050US48195,20.78
050US48211,17.64
050US48295,13.67
050US51620,22.8
050US55103,23.83
050US55065,21.73
050US13281,20.62
050US47137,21.39
050US46083,6.86
050US31129,23.73
050US31157,18.57
050US48297,36.86
050US46081,12.16
050US31001,18.16
050US55078,25.92
050US51710,12.84
050US51735,10.76
050US29169,12.46
050US20103,13.08
050US51660,12.4
050US38063,22.09
050US38081,15.56
050US31019,12.38
050US31011,17.78
050US31015,24.23
050US29175,20.94
050US30025,17.54
050US48101,31.68
050US48259,7.46
050US48463,28.66
050US19145,16.67
050US31101,16.0
050US55013,19.04
050US36003,20.33
050US29065,27.08
050US55009,11.91
050US47017,27.64
050US51640,24.6
050US55061,18.8
050US20197,19.42
050US51700,13.77
050US55063,12.23
050US50021,16.4
050US46019,20.92
050US48325,22.97
050US48329,13.34
050US48335,29.68
050US51077,27.78
050US08025,20.45
050US55131,10.45
050US34017,12.4
050US17037,8.92
050US29153,28.78
050US30011,18.15
050US31069,17.28
050US12017,14.34
050US20161,7.58
050US21059,15.1
050US39173,10.17
050US17093,5.99
050US17127,29.37
050US39087,22.34
050US35043,13.59
050US37045,27.47
050US55035,11.44
050US55099,19.99
050US31057,26.26
050US31075,20.83
050US31105,23.4
050US28061,46.9
050US17119,13.52
050US21121,34.53
050US21177,23.67
050US54103,26.15
050US55107,22.95
050US48443,36.12
050US48491,5.68
050US51009,26.52
050US51047,13.57
050US39145,21.79
050US40003,20.53
050US46119,18.1
050US19031,16.36
050US20019,34.2
050US20079,14.7
050US20107,33.71
050US46101,14.09
050US55117,13.06
050US55139,12.13
050US05081,28.44
050US12083,16.07
050US13127,18.91
050US29115,26.36
050US51119,28.42
050US51139,29.26
050US51730,26.37
050US37129,11.19
050US37167,15.98
050US38077,15.77
050US45079,15.39
050US06017,10.11
050US12125,27.25
050US19085,20.17
050US47015,25.26
050US48159,15.31
050US32007,10.74
050US17163,18.63
050US30111,12.15
050US31025,12.19
050US22019,21.6
050US47141,19.13
050US47175,29.43
050US48039,10.14
050US48223,15.97
050US48321,31.46
050US48387,29.12
050US46137,43.9
050US47059,24.32
050US01099,51.78
050US42129,16.3
050US48003,11.81
050US48265,13.02
050US48293,30.33
050US48437,21.6
050US06067,9.52
050US17143,18.61
050US01079,30.74
050US19069,23.12
050US16067,16.22
050US42057,25.46
050US27037,8.12
050US05139,30.41
050US27051,17.27
050US48075,26.34
050US45031,26.36
050US17169,16.58
050US17171,17.79
050US54091,18.99
050US13173,32.07
050US48237,25.57
050US20035,21.38
050US13131,27.94
050US20155,16.47
050US12117,7.86
050US13013,13.37
050US45049,27.64
050US48063,28.56
050US16077,17.24
050US49015,18.09
050US02105,33.88
050US22039,31.79
050US51097,33.47
050US06007,11.74
050US13241,22.53
050US01025,36.45
050US08067,16.11
050US13263,37.1
050US21037,14.08
050US16047,21.59
050US48255,29.64
050US47111,23.37
050US48153,22.68
050US48169,20.03
050US17199,21.34
050US46021,24.22
050US28093,29.9
050US29089,20.08
050US36101,18.3
050US37063,9.91
050US35029,34.03
050US29003,19.62
050US29015,24.83
050US51690,22.4
050US19129,12.21
050US21023,27.43
050US37135,7.3
050US38091,11.84
050US08095,18.24
050US48207,34.44
050US54075,27.14
050US25015,8.73
050US21115,21.8
050US39161,20.05
050US29043,14.25
050US13097,10.35
050US13155,33.46
050US38075,13.26
050US38093,17.93
050US39003,15.03
050US39021,13.15
050US01081,13.34
050US26127,21.28
050US26145,18.08
050US49039,12.59
050US50005,18.68
050US51167,37.55
050US51595,27.8
050US51678,23.49
050US41069,20.94
050US42085,18.22
050US22061,15.73
050US28027,36.13
050US51061,9.2
050US55029,15.83
050US21095,28.97
050US47079,23.2
050US42125,15.16
050US06015,15.01
050US16003,18.33
050US21107,22.86
050US16049,25.13
050US36063,17.03
050US51117,33.94
050US13153,13.55
050US23001,14.25
050US21185,6.69
050US27047,19.16
050US28003,25.11
050US28123,35.14
050US42039,19.03
050US18025,34.32
050US21161,24.03
050US27003,8.58
050US31155,14.22
050US45075,27.13
050US48201,13.64
050US39011,12.57
050US20115,22.39
050US20165,18.37
050US26107,18.66
050US40051,17.82
050US40077,27.79
050US18081,11.36
050US29103,32.48
050US29127,17.1
050US29161,16.41
050US39049,10.45
050US22007,25.33
050US05059,31.47
050US05143,13.99
050US40011,25.24
050US29179,24.58
050US40097,18.64
050US26049,18.55
050US21057,33.03
050US39111,31.61
050US46105,18.61
050US42093,20.31
050US08057,21.15
050US33009,11.87
050US39101,18.03
050US30063,10.77
050US36111,11.26
050US23017,17.51
050US45013,9.85
050US34011,17.71
050US48345,25.15
050US25027,11.57
050US47187,4.87
050US04025,14.35
050US08079,12.26
050US41067,5.96
050US18013,16.76
050US26081,10.96
050US26085,32.26
050US55081,18.86
050US21149,22.11
050US29071,16.66
050US29213,14.76
050US30091,13.73
050US19155,16.73
050US18087,38.25
050US18113,17.33
050US29101,11.16
050US18151,15.15
050US26157,21.36
050US29129,30.06
050US36087,15.04
050US47067,41.39
050US47033,25.33
050US47159,22.29
050US48073,22.36
050US30047,18.62
050US31059,20.32
050US22013,33.24
050US22085,35.12
050US24013,10.57
050US26109,21.61
050US04027,18.58
050US13105,36.13
050US21223,24.76
050US31061,22.22
050US47077,23.56
050US48031,11.74
050US16057,9.1
050US37011,23.89
050US21225,21.46
050US48501,24.76
050US37077,18.34
050US13163,37.5
050US13221,30.83
050US24041,12.05
050US26083,22.57
050US16005,12.32
050US49013,12.87
050US51001,26.09
050US51109,18.25
050US51163,22.17
050US53017,15.44
050US05075,25.61
050US05131,20.09
050US06065,10.94
050US01069,22.35
050US01121,22.94
050US04012,33.09
050US13039,11.47
050US40087,12.12
050US27027,14.61
050US27113,14.61
050US29099,11.99
050US48117,18.42
050US48147,23.46
050US17065,23.82
050US45033,38.81
050US31073,14.76
050US39075,40.29
050US48171,17.85
050US55079,18.33
050US26139,10.17
